ticket_id,date,produit,catégorie,quantité,montant,client_id
T004730,2024-12-01,Chips,Snack,1,2.78,C031
T004730,2024-12-01,Chocolat,Snack,2,3.24,C031
T004730,2024-12-01,Pain,Alimentaire,1,2.06,C031
T004731,2024-11-13,Lait,Alimentaire,4,11.8,C012
T004731,2024-11-13,Pain,Alimentaire,2,10.69,C012
T004732,2024-01-06,Pâtes,Alimentaire,2,4.88,C039
T004732,2024-01-06,Lait,Alimentaire,2,6.46,C039
T004732,2024-01-06,Chocolat,Snack,3,5.24,C039
T004732,2024-01-06,Riz,Alimentaire,2,5.09,C039
T004733,2024-03-15,Chocolat,Snack,4,11.41,C019
T004733,2024-03-15,Pâtes,Alimentaire,4,12.67,C019
T004734,2024-10-29,Bonbons,Snack,2,4.37,C045
T004734,2024-10-29,Pâtes,Alimentaire,2,8.51,C045
T004734,2024-10-29,Pain,Alimentaire,2,8.28,C045
T004734,2024-10-29,Chocolat,Snack,2,5.72,C045
T004735,2024-06-11,Pâtes,Alimentaire,3,16.56,C043
T004735,2024-06-11,Bonbons,Snack,3,9.77,C043
T004736,2024-05-30,Pâtes,Alimentaire,2,8.63,C004
T004736,2024-05-30,Chips,Snack,4,11.5,C004
T004736,2024-05-30,Lait,Alimentaire,4,13.74,C004
T004737,2024-07-16,Chocolat,Snack,4,9.84,C000
T004737,2024-07-16,Soda,Boisson,3,8.25,C000
T004737,2024-07-16,Fromage,Alimentaire,3,11.68,C000
T004737,2024-07-16,Riz,Alimentaire,3,15.62,C000
T004737,2024-07-16,Jus,Boisson,4,5.4,C000
T004738,2024-10-28,Lait,Alimentaire,4,10.34,C034
T004740,2024-06-19,Pain,Alimentaire,3,17.13,C021
T004740,2024-06-19,Lait,Alimentaire,1,5.36,C021
T004741,2024-06-26,Bonbons,Snack,3,9.22,C009
T004741,2024-06-26,Pâtes,Alimentaire,2,8.38,C009
T004741,2024-06-26,Riz,Alimentaire,3,10.92,C009
T004742,2024-07-28,Chocolat,Snack,1,3.43,C006
T004743,2024-09-01,Riz,Alimentaire,2,8.53,C012
T004744,2024-12-10,Fromage,Alimentaire,3,6.73,C044
T004745,2024-09-06,Riz,Alimentaire,3,14.55,C032
T004745,2024-09-06,Pain,Alimentaire,1,3.79,C032
T004746,2024-09-05,Fromage,Alimentaire,4,21.22,C049
T004746,2024-09-05,Pain,Alimentaire,4,12.19,C049
T004746,2024-09-05,Bonbons,Snack,1,3.44,C049
T004747,2024-05-21,Pâtes,Alimentaire,3,12.62,C028
T004747,2024-05-21,Riz,Alimentaire,1,3.03,C028
T004747,2024-05-21,Chocolat,Snack,2,6.49,C028
T004748,2024-02-17,Fromage,Alimentaire,2,6.34,C049
T004748,2024-02-17,Lait,Alimentaire,3,17.27,C049
T004749,2024-06-14,Chips,Snack,1,3.54,C018
T004750,2024-04-07,Chocolat,Snack,3,11.05,C031
T004750,2024-04-07,Fromage,Alimentaire,3,15.66,C031
T004750,2024-04-07,Pain,Alimentaire,3,9.61,C031
T004752,2024-02-07,Fromage,Alimentaire,2,7.06,C040
T004753,2024-07-24,Pain,Alimentaire,2,8.36,C020
T004754,2024-07-08,Chips,Snack,3,5.88,C011
T004754,2024-07-08,Eau,Boisson,2,3.41,C011
T004754,2024-07-08,Bière,Boisson,3,5.6,C011
T004755,2024-06-30,Chocolat,Snack,2,4.95,C016
T004756,2024-10-25,Lait,Alimentaire,1,3.59,C046
T004756,2024-10-25,Fromage,Alimentaire,3,12.33,C046
T004756,2024-10-25,Chocolat,Snack,1,3.5,C046
T004758,2024-06-05,Chips,Snack,4,14.36,C026
T004758,2024-06-05,Pain,Alimentaire,4,12.65,C026
T004758,2024-06-05,Eau,Boisson,1,2.91,C026
T004758,2024-06-05,Pâtes,Alimentaire,3,9.23,C026
T004758,2024-06-05,Fromage,Alimentaire,3,17.89,C026
T004759,2024-01-08,Riz,Alimentaire,1,2.61,C036
T004760,2024-07-02,Chips,Snack,1,3.52,C028
T004760,2024-07-02,Riz,Alimentaire,2,9.11,C028
T004761,2024-09-06,Pâtes,Alimentaire,1,5.86,C007
T004761,2024-09-06,Bonbons,Snack,4,7.87,C007
T004761,2024-09-06,Chocolat,Snack,4,8.94,C007
T004762,2024-09-19,Lait,Alimentaire,2,5.05,C041
T004762,2024-09-19,Pain,Alimentaire,3,12.52,C041
T004762,2024-09-19,Chocolat,Snack,3,7.99,C041
T004762,2024-09-19,Chips,Snack,2,6.17,C041
T004763,2024-02-12,Chocolat,Snack,4,12.28,C044
T004763,2024-02-12,Riz,Alimentaire,2,6.06,C044
T004763,2024-02-12,Fromage,Alimentaire,4,20.54,C044
T004763,2024-02-12,Chips,Snack,2,7.98,C044
T004763,2024-02-12,Pain,Alimentaire,3,10.23,C044
T004764,2024-01-04,Pâtes,Alimentaire,4,9.87,C020
T004764,2024-01-04,Lait,Alimentaire,2,10.99,C020
T004766,2024-09-28,Pâtes,Alimentaire,2,10.26,C045
T004767,2024-01-09,Bonbons,Snack,4,13.99,C047
T004768,2024-02-22,Pain,Alimentaire,2,4.12,C005
T004768,2024-02-22,Fromage,Alimentaire,1,3.5,C005
T004768,2024-02-22,Pâtes,Alimentaire,3,15.72,C005
T004769,2024-10-25,Lait,Alimentaire,3,15.13,C022
T004770,2024-02-27,Bonbons,Snack,4,7.37,C021
T004770,2024-02-27,Pain,Alimentaire,1,5.04,C021
T004770,2024-02-27,Chocolat,Snack,3,8.51,C021
T004771,2024-05-02,Fromage,Alimentaire,2,7.02,C046
T004772,2024-10-16,Pâtes,Alimentaire,2,4.13,C016
T004772,2024-10-16,Lait,Alimentaire,4,23.18,C016
T004773,2024-10-29,Lait,Alimentaire,1,5.36,C005
T004773,2024-10-29,Bonbons,Snack,2,3.73,C005
T004773,2024-10-29,Riz,Alimentaire,2,9.4,C005
T004774,2024-01-29,Chocolat,Snack,2,6.76,C012
T004774,2024-01-29,Pain,Alimentaire,1,3.4,C012
T004774,2024-01-29,Pâtes,Alimentaire,1,2.15,C012
T004774,2024-01-29,Lait,Alimentaire,2,4.18,C012
T004775,2024-10-13,Pain,Alimentaire,4,23.38,C023
T004775,2024-10-13,Fromage,Alimentaire,4,11.03,C023
T004775,2024-10-13,Lait,Alimentaire,2,6.61,C023
T004775,2024-10-13,Chocolat,Snack,3,6.96,C023
T004776,2024-09-14,Chocolat,Snack,1,2.1,C041
T004776,2024-09-14,Chips,Snack,1,3.81,C041
T004776,2024-09-14,Fromage,Alimentaire,4,9.83,C041
T004777,2024-10-03,Pain,Alimentaire,2,10.34,C048
T004777,2024-10-03,Chips,Snack,2,6.64,C048
T004777,2024-10-03,Chocolat,Snack,2,6.84,C048
T004778,2024-11-15,Pain,Alimentaire,2,11.05,C043
T004778,2024-11-15,Fromage,Alimentaire,4,16.18,C043
T004778,2024-11-15,Bonbons,Snack,3,6.8,C043
T004779,2024-07-29,Bière,Boisson,2,5.93,C016
T004780,2024-01-20,Chips,Snack,3,10.53,C046
T004780,2024-01-20,Bonbons,Snack,3,5.59,C046
T004782,2024-04-03,Fromage,Alimentaire,2,9.68,C044
T004782,2024-04-03,Pain,Alimentaire,3,16.64,C044
T004783,2024-12-29,Riz,Alimentaire,4,16.95,C047
T004783,2024-12-29,Pain,Alimentaire,2,9.51,C047
T004783,2024-12-29,Chocolat,Snack,4,7.93,C047
T004784,2024-08-01,Jus,Boisson,4,6.57,C019
T004784,2024-08-01,Chocolat,Snack,1,2.47,C019
T004785,2024-04-13,Fromage,Alimentaire,4,9.11,C047
T004786,2024-01-24,Fromage,Alimentaire,1,3.95,C033
T004786,2024-01-24,Pain,Alimentaire,1,3.76,C033
T004786,2024-01-24,Bonbons,Snack,2,4.12,C033
T004786,2024-01-24,Chips,Snack,1,3.48,C033
T004787,2024-09-20,Fromage,Alimentaire,2,7.44,C040
T004787,2024-09-20,Pain,Alimentaire,1,3.18,C040
T004787,2024-09-20,Chocolat,Snack,2,7.42,C040
T004787,2024-09-20,Riz,Alimentaire,1,3.12,C040
T004788,2024-12-25,Pain,Alimentaire,2,9.44,C002
T004788,2024-12-25,Lait,Alimentaire,1,3.36,C002
T004788,2024-12-25,Riz,Alimentaire,4,14.76,C002
T004789,2024-02-11,Lait,Alimentaire,1,5.92,C023
T004789,2024-02-11,Pâtes,Alimentaire,3,17.91,C023
T004789,2024-02-11,Bonbons,Snack,3,7.05,C023
T004789,2024-02-11,Fromage,Alimentaire,3,11.69,C023
T004789,2024-02-11,Pain,Alimentaire,3,16.81,C023
T004790,2024-08-06,Chips,Snack,2,7.22,C029
T004791,2024-05-28,Lait,Alimentaire,3,14.08,C017
T004792,2024-08-25,Pain,Alimentaire,1,5.33,C023
T004793,2024-04-09,Pâtes,Alimentaire,2,11.66,C041
T004793,2024-04-09,Chocolat,Snack,3,9.82,C041
T004794,2024-03-18,Chips,Snack,1,3.85,C031
T004794,2024-03-18,Chocolat,Snack,4,8.64,C031
T004795,2024-05-07,Chocolat,Snack,1,3.75,C034
T004796,2024-12-06,Fromage,Alimentaire,2,7.41,C011
T004797,2024-02-22,Chips,Snack,3,8.57,C040
T004798,2024-06-16,Jus,Boisson,3,5.72,C023
T004798,2024-06-16,Chips,Snack,2,7.02,C023
T004798,2024-06-16,Pain,Alimentaire,4,18.95,C023
T004798,2024-06-16,Pâtes,Alimentaire,4,10.07,C023
T004799,2024-05-28,Pain,Alimentaire,2,9.94,C011
T004799,2024-05-28,Lait,Alimentaire,1,5.72,C011
T004799,2024-05-28,Bonbons,Snack,1,3.6,C011
T004800,2024-12-15,Chips,Snack,4,13.17,C034
T004800,2024-12-15,Bonbons,Snack,2,7.72,C034
T004800,2024-12-15,Chocolat,Snack,3,7.46,C034
T004802,2024-10-28,Lait,Alimentaire,2,4.88,C015
T004802,2024-10-28,Riz,Alimentaire,1,4.66,C015
T004802,2024-10-28,Chips,Snack,2,7.7,C015
T004803,2024-03-21,Lait,Alimentaire,2,11.89,C027
T004803,2024-03-21,Pain,Alimentaire,1,4.21,C027
T004804,2024-06-11,Riz,Alimentaire,4,19.14,C043
T004804,2024-06-11,Soda,Boisson,2,3.07,C043
T004805,2024-06-30,Chips,Snack,2,7.0,C045
T004806,2024-11-05,Pain,Alimentaire,2,4.04,C020
T004808,2024-03-17,Pâtes,Alimentaire,1,5.79,C009
T004808,2024-03-17,Chocolat,Snack,1,1.94,C009
T004809,2024-03-24,Lait,Alimentaire,4,21.58,C000
T004811,2024-07-12,Soda,Boisson,3,8.03,C001
T004811,2024-07-12,Bonbons,Snack,2,7.86,C001
T004812,2024-08-16,Eau,Boisson,4,6.75,C021
T004812,2024-08-16,Pain,Alimentaire,1,2.11,C021
T004812,2024-08-16,Riz,Alimentaire,4,20.47,C021
T004812,2024-08-16,Pâtes,Alimentaire,3,13.78,C021
T004813,2024-06-04,Jus,Boisson,4,10.85,C009
T004813,2024-06-04,Chips,Snack,3,5.85,C009
T004813,2024-06-04,Chocolat,Snack,4,14.98,C009
T004814,2024-08-12,Bonbons,Snack,2,3.72,C021
T004814,2024-08-12,Pain,Alimentaire,1,6.0,C021
T004815,2024-03-29,Riz,Alimentaire,1,4.66,C027
T004815,2024-03-29,Pain,Alimentaire,1,3.52,C027
T004815,2024-03-29,Chocolat,Snack,4,12.1,C027
T004815,2024-03-29,Bonbons,Snack,3,6.23,C027
T004815,2024-03-29,Chips,Snack,4,6.61,C027
T004816,2024-03-08,Pâtes,Alimentaire,2,5.71,C025
T004817,2024-01-03,Bonbons,Snack,4,11.37,C008
T004818,2024-01-13,Bonbons,Snack,2,4.35,C040
T004818,2024-01-13,Pain,Alimentaire,3,11.73,C040
T004818,2024-01-13,Chips,Snack,3,10.08,C040
T004819,2024-09-04,Bonbons,Snack,4,14.85,C020
T004820,2024-05-06,Chips,Snack,4,7.14,C007
T004820,2024-05-06,Pain,Alimentaire,2,8.51,C007
T004821,2024-09-05,Riz,Alimentaire,3,16.89,C026
T004821,2024-09-05,Pain,Alimentaire,4,16.47,C026
T004821,2024-09-05,Lait,Alimentaire,2,7.08,C026
T004822,2024-03-22,Bonbons,Snack,2,6.42,C041
T004822,2024-03-22,Fromage,Alimentaire,2,10.41,C041
T004823,2024-08-07,Chocolat,Snack,1,3.59,C036
T004824,2024-06-04,Pain,Alimentaire,4,12.42,C048
T004824,2024-06-04,Chips,Snack,2,4.63,C048
T004824,2024-06-04,Jus,Boisson,3,5.76,C048
T004824,2024-06-04,Riz,Alimentaire,1,5.27,C048
T004824,2024-06-04,Lait,Alimentaire,1,3.37,C048
T004825,2024-12-09,Fromage,Alimentaire,2,9.45,C010
T004825,2024-12-09,Lait,Alimentaire,2,4.68,C010
T004826,2024-11-22,Chocolat,Snack,4,13.23,C008
T004826,2024-11-22,Chips,Snack,2,7.14,C008
T004826,2024-11-22,Pâtes,Alimentaire,2,5.63,C008
T004827,2024-01-26,Bonbons,Snack,1,1.69,C048
T004827,2024-01-26,Lait,Alimentaire,4,11.03,C048
T004828,2024-05-26,Pain,Alimentaire,2,4.94,C034
T004828,2024-05-26,Chips,Snack,2,7.56,C034
T004828,2024-05-26,Chocolat,Snack,3,4.91,C034
T004828,2024-05-26,Riz,Alimentaire,3,13.57,C034
T004829,2024-05-05,Chips,Snack,2,5.36,C014
T004829,2024-05-05,Pâtes,Alimentaire,1,2.19,C014
T004830,2024-11-29,Bonbons,Snack,3,9.89,C038
T004830,2024-11-29,Chocolat,Snack,3,11.6,C038
T004830,2024-11-29,Pain,Alimentaire,1,2.51,C038
T004830,2024-11-29,Chips,Snack,1,3.59,C038
T004831,2024-08-11,Lait,Alimentaire,1,4.32,C018
T004831,2024-08-11,Chips,Snack,4,8.77,C018
T004831,2024-08-11,Chocolat,Snack,2,3.18,C018
T004831,2024-08-11,Riz,Alimentaire,4,11.72,C018
T004831,2024-08-11,Bière,Boisson,3,6.14,C018
T004832,2024-08-14,Riz,Alimentaire,4,8.03,C000
T004833,2024-05-08,Chips,Snack,4,11.78,C032
T004833,2024-05-08,Fromage,Alimentaire,4,8.58,C032
T004834,2024-09-19,Riz,Alimentaire,4,19.82,C023
T004835,2024-11-09,Fromage,Alimentaire,2,9.98,C011
T004835,2024-11-09,Bonbons,Snack,4,8.52,C011
T004835,2024-11-09,Pain,Alimentaire,4,21.21,C011
T004835,2024-11-09,Pâtes,Alimentaire,3,6.17,C011
T004837,2024-12-18,Bonbons,Snack,2,3.74,C022
T004837,2024-12-18,Chocolat,Snack,4,8.69,C022
T004837,2024-12-18,Chips,Snack,2,5.76,C022
T004838,2024-05-13,Fromage,Alimentaire,4,20.42,C003
T004839,2024-06-25,Jus,Boisson,2,5.91,C015
T004839,2024-06-25,Soda,Boisson,4,5.23,C015
T004839,2024-06-25,Fromage,Alimentaire,1,2.31,C015
T004840,2024-04-08,Riz,Alimentaire,1,5.39,C037
T004840,2024-04-08,Chips,Snack,2,6.43,C037
T004841,2024-04-09,Riz,Alimentaire,1,3.37,C037
T004841,2024-04-09,Chocolat,Snack,2,7.25,C037
T004841,2024-04-09,Bonbons,Snack,2,5.66,C037
T004841,2024-04-09,Pâtes,Alimentaire,2,7.35,C037
T004842,2024-05-18,Riz,Alimentaire,2,11.24,C001
T004842,2024-05-18,Pâtes,Alimentaire,1,4.76,C001
T004843,2024-10-25,Bonbons,Snack,2,7.16,C048
T004843,2024-10-25,Pâtes,Alimentaire,1,5.57,C048
T004843,2024-10-25,Lait,Alimentaire,2,9.34,C048
T004843,2024-10-25,Chips,Snack,1,2.52,C048
T004843,2024-10-25,Fromage,Alimentaire,2,9.46,C048
T004844,2024-04-05,Riz,Alimentaire,4,18.27,C023
T004844,2024-04-05,Lait,Alimentaire,3,16.07,C023
T004844,2024-04-05,Pâtes,Alimentaire,3,16.2,C023
T004845,2024-10-06,Pâtes,Alimentaire,4,18.83,C046
T004846,2024-02-28,Fromage,Alimentaire,2,7.8,C024
T004847,2024-10-28,Bonbons,Snack,2,6.46,C039
T004849,2024-07-01,Pâtes,Alimentaire,4,21.36,C048
T004849,2024-07-01,Lait,Alimentaire,2,4.48,C048
T004849,2024-07-01,Riz,Alimentaire,1,2.63,C048
T004850,2024-06-29,Lait,Alimentaire,1,2.3,C003
T004850,2024-06-29,Fromage,Alimentaire,1,4.74,C003
T004850,2024-06-29,Pâtes,Alimentaire,4,17.97,C003
T004851,2024-04-15,Bonbons,Snack,4,8.18,C041
T004851,2024-04-15,Pain,Alimentaire,3,11.77,C041
T004851,2024-04-15,Pâtes,Alimentaire,1,3.32,C041
T004852,2024-02-04,Chips,Snack,2,6.51,C001
T004852,2024-02-04,Pain,Alimentaire,4,13.13,C001
T004852,2024-02-04,Riz,Alimentaire,4,8.18,C001
T004852,2024-02-04,Lait,Alimentaire,4,12.33,C001
T004853,2024-07-17,Bonbons,Snack,4,15.45,C005
T004854,2024-06-08,Lait,Alimentaire,1,4.07,C023
T004854,2024-06-08,Eau,Boisson,1,1.15,C023
T004854,2024-06-08,Chocolat,Snack,4,14.12,C023
T004854,2024-06-08,Soda,Boisson,1,1.08,C023
T004854,2024-06-08,Pain,Alimentaire,1,5.16,C023
T004855,2024-04-13,Chocolat,Snack,1,1.53,C010
T004855,2024-04-13,Fromage,Alimentaire,2,7.29,C010
T004856,2024-10-05,Bonbons,Snack,4,11.01,C007
T004856,2024-10-05,Fromage,Alimentaire,3,11.16,C007
T004857,2024-02-29,Fromage,Alimentaire,2,4.28,C048
T004857,2024-02-29,Chips,Snack,2,7.79,C048
T004859,2024-10-25,Fromage,Alimentaire,1,2.61,C019
T004859,2024-10-25,Pâtes,Alimentaire,1,5.05,C019
T004859,2024-10-25,Bonbons,Snack,2,6.12,C019
T004859,2024-10-25,Chocolat,Snack,3,9.48,C019
T004859,2024-10-25,Riz,Alimentaire,1,5.71,C019
T004860,2024-08-01,Eau,Boisson,4,4.83,C034
T004860,2024-08-01,Jus,Boisson,3,5.74,C034
T004860,2024-08-01,Pain,Alimentaire,4,12.39,C034
T004860,2024-08-01,Chocolat,Snack,4,14.16,C034
T004860,2024-08-01,Fromage,Alimentaire,1,4.35,C034
T004861,2024-01-26,Fromage,Alimentaire,3,14.24,C039
T004861,2024-01-26,Bonbons,Snack,3,11.4,C039
T004861,2024-01-26,Riz,Alimentaire,2,6.05,C039
T004862,2024-01-20,Chips,Snack,2,4.94,C003
T004862,2024-01-20,Bonbons,Snack,3,6.98,C003
T004862,2024-01-20,Chocolat,Snack,2,3.95,C003
T004862,2024-01-20,Lait,Alimentaire,3,11.32,C003
T004863,2024-06-28,Fromage,Alimentaire,4,12.21,C028
T004863,2024-06-28,Soda,Boisson,4,8.0,C028
T004863,2024-06-28,Chips,Snack,3,7.9,C028
T004863,2024-06-28,Pâtes,Alimentaire,4,10.17,C028
T004863,2024-06-28,Eau,Boisson,2,4.35,C028
T004863,2024-06-28,Chocolat,Snack,1,3.83,C028
T004864,2024-05-08,Lait,Alimentaire,3,7.31,C040
T004864,2024-05-08,Pain,Alimentaire,1,4.9,C040
T004865,2024-08-17,Jus,Boisson,1,1.93,C014
T004865,2024-08-17,Pain,Alimentaire,1,4.43,C014
T004865,2024-08-17,Bière,Boisson,4,6.6,C014
T004866,2024-08-17,Fromage,Alimentaire,2,9.79,C003
T004867,2024-01-02,Lait,Alimentaire,1,4.33,C009
T004867,2024-01-02,Chocolat,Snack,2,7.83,C009
T004867,2024-01-02,Chips,Snack,3,10.56,C009
T004868,2024-01-14,Lait,Alimentaire,4,8.47,C001
T004870,2024-07-11,Bière,Boisson,1,1.88,C034
T004870,2024-07-11,Bonbons,Snack,1,3.14,C034
T004870,2024-07-11,Soda,Boisson,1,1.57,C034
T004871,2024-08-29,Fromage,Alimentaire,3,15.88,C046
T004871,2024-08-29,Jus,Boisson,4,4.46,C046
T004871,2024-08-29,Chocolat,Snack,2,3.05,C046
T004871,2024-08-29,Riz,Alimentaire,3,17.69,C046
T004872,2024-06-09,Pâtes,Alimentaire,2,4.99,C032
T004872,2024-06-09,Chips,Snack,2,4.02,C032
T004873,2024-08-16,Bonbons,Snack,4,14.05,C031
T004873,2024-08-16,Riz,Alimentaire,4,10.72,C031
T004874,2024-02-16,Bonbons,Snack,3,10.74,C015
T004874,2024-02-16,Lait,Alimentaire,2,11.57,C015
T004874,2024-02-16,Pain,Alimentaire,4,11.36,C015
T004875,2024-10-26,Fromage,Alimentaire,4,8.68,C033
T004875,2024-10-26,Chocolat,Snack,3,7.82,C033
T004875,2024-10-26,Pâtes,Alimentaire,3,13.49,C033
T004875,2024-10-26,Chips,Snack,4,10.96,C033
T004875,2024-10-26,Riz,Alimentaire,3,14.59,C033
T004876,2024-12-06,Pâtes,Alimentaire,3,11.23,C011
T004877,2024-04-02,Lait,Alimentaire,2,5.66,C047
T004877,2024-04-02,Pâtes,Alimentaire,3,7.05,C047
T004877,2024-04-02,Pain,Alimentaire,1,2.18,C047
T004878,2024-10-01,Fromage,Alimentaire,1,4.84,C045
T004878,2024-10-01,Chocolat,Snack,4,8.83,C045
T004878,2024-10-01,Pâtes,Alimentaire,3,11.45,C045
T004879,2024-10-25,Pain,Alimentaire,1,4.24,C022
T004880,2024-08-22,Fromage,Alimentaire,4,15.55,C037
T004880,2024-08-22,Lait,Alimentaire,2,11.18,C037
T004880,2024-08-22,Chips,Snack,2,7.29,C037
T004880,2024-08-22,Eau,Boisson,2,2.01,C037
T004880,2024-08-22,Pâtes,Alimentaire,3,6.11,C037
T004880,2024-08-22,Chocolat,Snack,2,6.48,C037
T004881,2024-04-05,Chips,Snack,4,12.8,C045
T004881,2024-04-05,Bonbons,Snack,2,3.7,C045
T004881,2024-04-05,Pâtes,Alimentaire,3,11.83,C045
T004881,2024-04-05,Chocolat,Snack,2,3.89,C045
T004881,2024-04-05,Riz,Alimentaire,4,22.06,C045
T004882,2024-08-24,Soda,Boisson,3,6.1,C036
T004884,2024-07-08,Chocolat,Snack,1,2.12,C041
T004885,2024-04-24,Fromage,Alimentaire,1,2.08,C008
T004887,2024-10-17,Pain,Alimentaire,3,9.65,C019
T004887,2024-10-17,Fromage,Alimentaire,2,7.65,C019
T004888,2024-08-10,Soda,Boisson,4,10.31,C009
T004888,2024-08-10,Jus,Boisson,2,4.97,C009
T004888,2024-08-10,Fromage,Alimentaire,2,4.58,C009
T004889,2024-04-24,Chips,Snack,3,7.83,C029
T004889,2024-04-24,Bonbons,Snack,1,3.05,C029
T004889,2024-04-24,Riz,Alimentaire,4,18.48,C029
T004890,2024-08-15,Soda,Boisson,1,1.74,C011
T004890,2024-08-15,Pain,Alimentaire,3,15.3,C011
T004890,2024-08-15,Fromage,Alimentaire,2,4.63,C011
T004890,2024-08-15,Pâtes,Alimentaire,1,3.95,C011
T004890,2024-08-15,Chips,Snack,1,1.94,C011
T004890,2024-08-15,Lait,Alimentaire,2,10.29,C011
T004891,2024-05-30,Lait,Alimentaire,3,9.79,C033
T004892,2024-08-05,Lait,Alimentaire,1,2.59,C032
T004892,2024-08-05,Jus,Boisson,3,7.65,C032
T004893,2024-03-27,Fromage,Alimentaire,1,2.06,C003
T004893,2024-03-27,Chips,Snack,3,7.5,C003
T004894,2024-10-29,Bonbons,Snack,1,3.91,C007
T004894,2024-10-29,Chips,Snack,3,8.14,C007
T004895,2024-01-25,Pain,Alimentaire,2,5.88,C025
T004895,2024-01-25,Bonbons,Snack,1,2.1,C025
T004895,2024-01-25,Chocolat,Snack,3,7.6,C025
T004895,2024-01-25,Riz,Alimentaire,4,10.67,C025
T004896,2024-08-02,Bonbons,Snack,3,7.23,C029
T004896,2024-08-02,Pain,Alimentaire,4,9.83,C029
T004896,2024-08-02,Chocolat,Snack,1,2.05,C029
T004896,2024-08-02,Lait,Alimentaire,3,7.34,C029
T004896,2024-08-02,Chips,Snack,3,9.57,C029
T004897,2024-12-11,Pain,Alimentaire,4,15.23,C041
T004897,2024-12-11,Chips,Snack,2,4.53,C041
T004898,2024-08-26,Riz,Alimentaire,4,23.59,C000
T004899,2024-05-19,Lait,Alimentaire,3,9.8,C007
T004899,2024-05-19,Fromage,Alimentaire,3,12.32,C007
T004899,2024-05-19,Riz,Alimentaire,1,3.01,C007
T004900,2024-05-11,Riz,Alimentaire,1,4.6,C025
T004900,2024-05-11,Chocolat,Snack,3,6.3,C025
T004901,2024-07-17,Fromage,Alimentaire,4,16.83,C022
T004902,2024-11-22,Chocolat,Snack,3,9.81,C047
T004902,2024-11-22,Pain,Alimentaire,4,8.98,C047
T004903,2024-04-04,Chips,Snack,4,14.17,C008
T004903,2024-04-04,Lait,Alimentaire,2,5.27,C008
T004904,2024-01-20,Pâtes,Alimentaire,1,2.61,C039
T004904,2024-01-20,Riz,Alimentaire,1,5.91,C039
T004904,2024-01-20,Bonbons,Snack,2,5.64,C039
T004904,2024-01-20,Pain,Alimentaire,3,8.58,C039
T004904,2024-01-20,Chocolat,Snack,4,10.49,C039
T004905,2024-06-24,Fromage,Alimentaire,3,12.22,C046
T004905,2024-06-24,Bonbons,Snack,4,14.55,C046
T004905,2024-06-24,Soda,Boisson,4,6.97,C046
T004905,2024-06-24,Bière,Boisson,4,6.59,C046
T004905,2024-06-24,Chocolat,Snack,3,8.71,C046
T004906,2024-04-12,Fromage,Alimentaire,1,2.0,C047
T004906,2024-04-12,Chocolat,Snack,1,2.65,C047
T004906,2024-04-12,Riz,Alimentaire,2,8.05,C047
T004907,2024-12-10,Riz,Alimentaire,3,8.77,C043
T004907,2024-12-10,Bonbons,Snack,4,9.01,C043
T004908,2024-12-26,Fromage,Alimentaire,3,15.9,C015
T004908,2024-12-26,Chips,Snack,1,1.82,C015
T004909,2024-08-24,Chocolat,Snack,2,6.61,C025
T004910,2024-06-11,Bière,Boisson,4,6.13,C015
T004911,2024-12-16,Bonbons,Snack,4,9.16,C010
T004911,2024-12-16,Pâtes,Alimentaire,4,15.54,C010
T004911,2024-12-16,Chips,Snack,1,3.14,C010
T004911,2024-12-16,Lait,Alimentaire,4,14.57,C010
T004912,2024-02-20,Pâtes,Alimentaire,2,8.99,C017
T004912,2024-02-20,Chocolat,Snack,4,10.86,C017
T004913,2024-07-22,Eau,Boisson,2,2.5,C002
T004914,2024-11-23,Lait,Alimentaire,2,8.81,C002
T004915,2024-03-29,Fromage,Alimentaire,1,2.87,C010
T004915,2024-03-29,Pain,Alimentaire,2,8.0,C010
T004915,2024-03-29,Chips,Snack,1,3.74,C010
T004915,2024-03-29,Lait,Alimentaire,1,3.59,C010
T004916,2024-11-04,Chips,Snack,3,5.63,C002
T004916,2024-11-04,Riz,Alimentaire,4,8.22,C002
T004916,2024-11-04,Chocolat,Snack,1,2.61,C002
T004917,2024-06-13,Lait,Alimentaire,3,11.76,C040
T004917,2024-06-13,Bière,Boisson,2,3.18,C040
T004917,2024-06-13,Eau,Boisson,4,4.2,C040
T004917,2024-06-13,Chips,Snack,3,10.44,C040
T004918,2024-12-24,Lait,Alimentaire,4,20.02,C037
T004918,2024-12-24,Pâtes,Alimentaire,4,15.22,C037
T004918,2024-12-24,Riz,Alimentaire,4,11.39,C037
T004919,2024-08-24,Bière,Boisson,1,1.21,C032
T004919,2024-08-24,Jus,Boisson,3,7.26,C032
T004919,2024-08-24,Eau,Boisson,2,2.11,C032
T004919,2024-08-24,Chips,Snack,2,3.64,C032
T004920,2024-04-27,Fromage,Alimentaire,4,19.97,C034
T004920,2024-04-27,Chocolat,Snack,2,4.59,C034
T004920,2024-04-27,Riz,Alimentaire,2,9.01,C034
T004921,2024-12-09,Pain,Alimentaire,4,9.95,C027
T004921,2024-12-09,Chocolat,Snack,2,4.13,C027
T004921,2024-12-09,Chips,Snack,3,5.38,C027
T004921,2024-12-09,Bonbons,Snack,3,8.23,C027
T004922,2024-05-30,Bonbons,Snack,2,3.32,C043
T004922,2024-05-30,Riz,Alimentaire,2,7.4,C043
